id	audio	n_frames	tgt_text	src_text	speaker
ted_767_110	en-es/flac.zip:20224490812:122237	141920	Pero, la energía y el clima son extremadamente importantes para estas personas, de hecho, más importante que para cualquier otro en el planeta.	But energy and climate are extremely important to these people; in fact, more important than to anyone else on the planet.	spk.767
ted_767_111	en-es/flac.zip:13143093606:73370	79200	Aquí tenemos un servicio muy básico. ¿Ustedes tienen luz en su casa para poder leer la tarea?	Here we have a very basic service: Do you have lighting in your house to be able to read your homework?	spk.767
ted_767_112	en-es/flac.zip:21993625251:76282	87680	de hecho estos chicos no, así que se van afuera y leen su tarea bajo la luz de las lámparas de la calle.	And, in fact, these kids don't, so they're going out and reading their schoolwork under the street lamps.	spk.767
ted_767_113	en-es/flac.zip:20305971152:81821	87520	Ahora, la eficiencia 'E', es la energía para cada servicio, aquí, finalmente, tenemos una buena noticia.	Now, efficiency, "E," the energy for each service — here, finally we have some good news.	spk.767
ted_767_114	en-es/flac.zip:1523121652:21920	24320	Tenemos algo que no está aumentando.	We have something that's not going up.	spk.767
ted_767_115	en-es/flac.zip:18707634271:266873	296800	A través de varios inventos y nuevas maneras de hacer iluminación, a través de distintos tipos de automóviles, diferentes maneras de construir edificios. existen muchos servicios en los cuales se puede disminuir sustancialmente el consumo de energía, algunos servicios individuales lo hacen en un 90%.	Through various inventions and new ways of doing lighting, through different types of cars, different ways of building buildings — there are a lot of services where you can bring the energy for that service down quite substantially. Some individual services even bring it down by 90 percent.	spk.767
ted_767_116	en-es/flac.zip:4534256942:247921	280960	Hay otros servicios, tal como la manera de fabricar fertilizantes, o el transporte aereo, en los cuales los margenes para mejorar son mucho menores Y entonces, en general aquí, si somos optimistas, podemos quizás llegar a una reducción de un factor de tres, hasta quizás un factor de seis.	There are other services, like how we make fertilizer, or how we do air transport, where the rooms for improvement are far, far less. And so overall, if we're optimistic, we may get a reduction of a factor of three to even, perhaps, a factor of six.	spk.767
ted_767_117	en-es/flac.zip:24393010883:127481	140959	Pero para estos tres primeros factores pasamos de 26.000 millones hasta quizás 13.000 millones de toneladas en el mejor de los casos, y eso no logra el objetivo.	But for these first three factors now, we've gone from 26 billion to, at best, maybe 13 billion tons, and that just won't cut it.	spk.767
ted_767_118	en-es/flac.zip:6364545451:137715	155680	Así que miremos este cuarto factor - este va a ser el factor clave — y esta es la cantidad de CO2 emitida por cada unidad de energía.	So let's look at this fourth factor — this is going to be a key one — and this is the amount of CO2 put out per each unit of energy.	spk.767
ted_767_119	en-es/flac.zip:295020482:43435	46720	Y la pregunta es, ¿Puedes realmente hacerla llegar a cero?	So the question is: Can you actually get that to zero?	spk.767
ted_767_120	en-es/flac.zip:9368075006:27172	33440	Si quemas carbón, no.	If you burn coal, no.	spk.767
ted_767_121	en-es/flac.zip:10817254286:18423	19360	Si quemas gas natural, no.	If you burn natural gas, no.	spk.767
ted_767_122	en-es/flac.zip:19091891141:193634	227840	El cambio climático significa que por muchos años sus cultivos no crecerán. Habrá demasiada lluvia, o lluvia insuficiente. Las cosas cambiarán de manera que su frágil entorno simplemente no puede mantener.	The climate getting worse means that many years, their crops won't grow: there will be too much rain, not enough rain; things will change in ways their fragile environment simply can't support.	spk.767
ted_767_123	en-es/flac.zip:26444934194:112584	138080	Casi todos los métodos con los cuales creamos hoy electricidad, excepto por las nuevas energías renovables y la nuclear, emiten CO2.	Almost every way we make electricity today, except for the emerging renewables and nuclear, puts out CO2.	spk.767
ted_767_124	en-es/flac.zip:24442278711:71301	82720	Y entonces, lo que vamos a tener que hacer a una escala global, es crear un nuevo sistema.	And so, what we're going to have to do at a global scale, is create a new system.	spk.767
ted_767_125	en-es/flac.zip:24644250952:26271	27520	Y entonces, necesitamos milagros de energía.	So we need energy miracles.	spk.767
ted_767_126	en-es/flac.zip:437562919:47317	49280	Cuando utilizo la palabra milagro, no quiero decir algo que sea imposible.	Now, when I use the term "miracle," I don't mean something that's impossible.	spk.767
ted_767_127	en-es/flac.zip:5925640766:40857	44960	El microprocesador es un milagro.	The microprocessor is a miracle.	spk.767
ted_767_128	en-es/flac.zip:4636573161:22765	26880	La computadora personal es un milagro.	The personal computer is a miracle.	spk.767
ted_767_129	en-es/flac.zip:17076507841:29104	32640	La Internet y sus servicios son un milagro.	The Internet and its services are a miracle.	spk.767
ted_767_130	en-es/flac.zip:12403187900:66605	75200	La gente que está aquí ha participado en la creación de muchos milagros.	So the people here have participated in the creation of many miracles.	spk.767
ted_767_131	en-es/flac.zip:27357136420:61316	66880	Normalmente, no tenemos una fecha límite, en la cuál debes tener listo el milagro para cierta fecha.	Usually, we don't have a deadline where you have to get the miracle by a certain date.	spk.767
ted_767_132	en-es/flac.zip:6835736393:60151	64640	Normalmente, de cierta forma esperas, y algunos vienen, y otros no.	Usually, you just kind of stand by, and some come along, some don't.	spk.767
ted_767_133	en-es/flac.zip:21813090165:111125	127360	Este es un caso en el que realmente debemos avanzar a máxima velocidad y lograr un milagro en un tiempo muy apretado.	This is a case where we actually have to drive at full speed and get a miracle in a pretty tight timeline.	spk.767
ted_767_134	en-es/flac.zip:15900823750:225023	257440	Pensé ¿Cómo puedo realmente capturar este concepto? ¿Hay algún tipo de ilustración natural? ¿Alguna demostración que atraparía la imaginación de la gente?	Now, I thought, "How could I really capture this? Is there some kind of natural illustration, some demonstration that would grab people's imagination here?" I thought back to a year ago when I brought mosquitoes, and somehow people enjoyed that.	spk.767
ted_767_135	en-es/flac.zip:503068460:92473	100960	Pensé... en el año pasado cuando traje mosquitos, y en cierto sentido la gente lo disfrutó. (Risas) Logré realmente comprometerlos con la idea de que, sabes, hay gente que vive con mosquitos.	(Laughter) It really got them involved in the idea of, you know, there are people who live with mosquitoes.	spk.767
ted_767_136	en-es/flac.zip:19034042369:58353	69920	Entonces, con la energía, lo único que se me ocurrió fue esto.	With energy, all I could come up with is this.	spk.767
ted_767_137	en-es/flac.zip:13084408173:135060	155200	Decidí que soltar luciérnagas sería mi contribución hacia el medio ambiente, aquí, este año Así que aquí tenemos unas luciérnagas naturales.	I decided that releasing fireflies would be my contribution to the environment here this year. So here we have some natural fireflies.	spk.767
ted_767_138	en-es/flac.zip:8513226599:58253	70399	Me han dicho que no muerden, de hecho, quizás ni salgan de este frasco. (Risas)	I'm told they don't bite; in fact, they might not even leave that jar. (Laughter)	spk.767
ted_767_139	en-es/flac.zip:21018955381:84093	92480	Ahora, existe todo tipo de soluciones rebuscadas como esa, pero al fin y al cabo no suman demasiado.	Now, there's all sorts of gimmicky solutions like that one, but they don't really add up to much.	spk.767
ted_767_140	en-es/flac.zip:14829088529:234058	277119	Necesitamos soluciones, puede ser una o varias, que tengan una escala inimaginable y una confiabilidad inimaginable, y, aunque haya muchas direcciones que la gente está buscando, yo solo veo cinco que pueden lograr grandes cambios.	We need solutions, either one or several, that have unbelievable scale and unbelievable reliability. And although there's many directions that people are seeking, I really only see five that can achieve the big numbers.	spk.767
ted_767_141	en-es/flac.zip:15517606965:47716	53120	Dejé de lado la energía hidro-eléctrica, geotérmica, la fusión y los bio-combustibles.	I've left out tide, geothermal, fusion, biofuels.	spk.767
ted_767_142	en-es/flac.zip:19905627487:244102	278720	Esos pueden llegar a hacer una contribución, y si pueden lograr más de lo que espero, tanto mejor, pero mi punto clave aquí es que vamos a tener que trabajar en cada uno de estos cinco, y no podemos rendirnos en ninguna de ellas porque parezcan desalentadoras, porque todas tienen desafíos significativos.	Those may make some contribution, and if they can do better than I expect, so much the better. But my key point here is that we're going to have to work on each of these five, and we can't give up any of them because they look daunting, because they all have significant challenges.	spk.767
ted_767_143	en-es/flac.zip:15006078762:79285	89120	Miremos primero a los combustibles fósiles que se queman, tanto quemando carbón o quemando gas natural.	Let's look first at burning fossil fuels, either burning coal or burning natural gas.	spk.767
